id,text,date,user,rt,fav,followers,verified,label
222587,"Ak Yatırım, Garanti Bankası için 17 TL hedef fiyatla ""Endeksin Üzerinde Getiri"" tavsiyesini korudu #GARAN",2022-02-03 06:29:43+00:00,ForeksTurkey,3,22,411890,False,Gerçek#Pozitif
222589,"Yapı Kredi Yatırım, Garanti Bankası hedef fiyatını 16,5 TL'den 17,2 TL'ye yükseltirken, ""AL"" tavsiyesini korudu #GARAN",2022-02-03 05:51:59+00:00,ForeksTurkey,0,28,411890,False,Gerçek#Pozitif
222591,"Oyak Yatırım, Garanti Bankası için hedef fiyatını 15,20 TL'den 16,36 TL'ye yükseltti, tavsiyesini ""endeksin üzerinde getiri"" olarak sürdürdü #GARAN",2022-02-03 05:43:19+00:00,ForeksTurkey,0,32,411890,False,Gerçek#Pozitif
222593,"#GARAN bugün 12,30 direncinde kapattı. Şu direnci kırda git yada düş şöyle güzelce daha fazla alayım seni",2022-02-02 22:49:54+00:00,xtrendci,7,161,112177,False,Pozitif#Yargı
222595,Bbva alana kadar #garan kendi 12.20 oldu almayın lan ölücüler,2022-02-02 12:03:17+00:00,arifcoskun05,5,418,204323,False,Negatif#Yargı
222597,"BNP Paribas, Akbank için hedef fiyatını 10,38 TL'den 10,61 TL'ye yükseltirken, ""al"" tavsiyesini korudu #AKBNK",2022-02-02 08:31:56+00:00,ForeksTurkey,0,28,411890,False,Gerçek#Pozitif
222599,"Garanti Yatırım, Akbank için ""endeksin üzerinde getiri"" tavsiyesini sürdürdü, hedef fiyat 11,00 TL #AKBNK",2022-02-02 07:46:30+00:00,ForeksTurkey,0,28,411890,False,Gerçek#Pozitif
222601,"BofA Securities Akbank için tavsiyesini ""Al"" olarak sürdürdü, hedef fiyat 9,55 TL #AKBNK",2022-02-02 07:15:06+00:00,ForeksTurkey,2,42,411890,False,Gerçek#Pozitif
222603,"Yatırım Finansman, Akbank için hedef fiyatını 8,40 TL'den 10,30 TL'ye, tavsiyesini ""endekse paralel getiri""den ""endeksin üzerinde getiri""ye yükseltti #AKBNK",2022-02-02 06:53:05+00:00,ForeksTurkey,1,36,411890,False,Gerçek#Pozitif
222605,"#THYAO 

endeksin yukarı yönlü tepkilerin de 30,00 civarını 

denese de bu seviyeleri gördüğünde satışla karşılaşıyor hisse,

28,15 ve 27,50 destek,

28,90 ve 29,50 ise izlediğim dirençler...",2022-02-02 06:44:49+00:00,efekentli__,8,324,117348,False,Gerçek#Nötr
222607,"#AKBNK ın bilançosu gelmiş 

geçen yıla göre karda neredeyse  %100 lük bir büyüme 

var..  6,2 mlyr dan 12 mlyr seviyelerine yükselmiş..

8,00 ve 7,89 destekleri,

8,17 ve 8,38 ise yakın dirençleri",2022-02-02 06:39:40+00:00,efekentli__,3,197,117348,False,Gerçek#Pozitif
222609,"Şeker Yatırım, Akbank için ""al"" tavsiyesini korudu, hedef fiyat 11,70 TL #AKBNK",2022-02-02 06:27:33+00:00,ForeksTurkey,2,39,411890,False,Gerçek#Pozitif
222611,"Oyak Yatırım, Akbank için hedef fiyatını 9,84 TL'den 11,02  TL'ye yükseltti, tavsiyesini ""endeksin üzerinde getiri"" olarak sürdürdü #AKBNK",2022-02-02 05:52:33+00:00,ForeksTurkey,3,66,411890,False,Gerçek#Pozitif
222613,"Son iki gündür günlük yüzde 1'in üzerinde değer kazanan hisseler
#DEVA #CANTE #KRDMD #AGHOL #EKGYO #CIMSA #HEKTS #SISE #TTRAK #VAKBN #VESBE",2022-02-01 20:57:19+00:00,zeynepxaktas,10,564,182626,False,Gerçek#Pozitif
222615,"Ak Yatırım, 
#ALBRK HF 1,80 TL'den 2,00 TL'ye, 
#HALKB HF 5,00 TL'den 5,70 TL'ye yükseltti, tavsiyeler ""nötr""
#ISCTR HF 7,80 TL'den 12,30 TL'ye, 
#GARAN HF 12,30 TL'den 17,00 TL'ye yükseltti, tavsiyeler ""endeksin üzerinde getiri""",2022-02-01 07:56:59+00:00,ForeksTurkey,5,57,411890,False,Gerçek#Pozitif
222617,"Ocak geri alımları
#ARCLK 6,825,646 adet 
#SAHOL 10,600,000 adet 
#HDFGS 1,521,529 adet 
#OZGYO 650,000 adet 
#NATEN 622,779 adet 
#BIMAS 700,000 adet 
#KUYAS 167,950 adet 
#MTRKS 345,750 adet 
#LOGO 132,000 adet 
#GMTAS 108,679 adet 
#INDES 1,393,042 adet 
#VAKBN 196,965 adet",2022-02-01 07:00:05+00:00,zeynepxaktas,41,555,182626,False,Gerçek#Pozitif
222619,"Günümüz, ülkemiz ve insanımız aydın olsun 🦪☀️
Aralık ve Ocak ayı karın ağrılarıyla geçti.Şubat artık güzel bir yükselen trende başlayalım.Bu ay yan tahtalarda pozitif hareketler görebiliriz.Bankacılık, hareketini yapamamış #bist30 hisseleri ve kanal hisseleri ön plana cikabilir",2022-02-01 05:49:26+00:00,kursadbucak,3,512,156032,False,Pozitif#Yargı
222621,"#TKFEN - Tekfen İnşaat, Chiyoda Technip Adi Ortaklığı (CTJV) ile North Field East Onshore projesi EPC-1 paketine ait Common Offsites 2 genel işleri için sözleşmeyi imzalamıştır.

TEKFEN Katar’da 384 milyon dolarlık iş aldı. 53 ayda tamamlamayı planlıyor.",2022-01-31 21:05:16+00:00,zeynepxaktas,17,811,182626,False,Gerçek#Pozitif
222623,#AKBNK %3 yapmış..,2022-01-31 11:27:53+00:00,efekentli__,2,209,117348,False,Gerçek#Nötr
222625,"#AKBNK

kısada 7,68 ve 7,56 destekleri olan hissede

7,93 ve 8,28 yakın dirençler olarak takibimde,

hissenin tarihi zirvesi olan 8,78 üzerinde ise 

daha farklı bir performans sergilemesini izleyebiliriz..",2022-01-31 06:51:27+00:00,efekentli__,0,208,117348,False,Nötr#Yargı
222627,"Türk bankaları için yeni hedef fiyatlarını güncelleyen

GOLDMAN her ne kadar #GARAN ı değerleme dışı 

tutsa da takip edenler için ben destek direnç seviyelerini 

paylaşayım

11,76 ve 11,65 destekler

11,83  direnç olarak izlenecek ilk seviye

11,98 ve 12,04 ise sıralı dirençler",2022-01-31 06:41:08+00:00,efekentli__,1,240,117348,False,Nötr#Yargı
222629,"Viop hızlı yükseliyor.
Bankalar özellikle #akbnk #garan #isctr , #toaso #dohol 
Teknik olarak iyi duruyorlar.",2022-01-31 06:33:57+00:00,borsacibaba,0,134,143414,False,Pozitif#Yargı
222632,"#garan konusunda gerçekten bir açıklama yapılsa iyi olur artık belirsizlik ortadan kalksın alacaklarmı fiyat mı revize edecekler süreç uzadıkça ne 12.20 geçebiiliyor, ne de 12.20 den uzaklaştıkça nasılsa 12.20 ye veririz diye alım geldiği için sıkıştı kaldı",2022-01-28 11:07:14+00:00,arifcoskun05,5,506,204323,False,Negatif#Yargı
222634,"Çavuşoğlu: THY, İstanbul-Kolombo uçuşlarını haftada 14'e çıkarmayı hedefliyor
#thyao",2022-01-28 09:00:52+00:00,borsacibaba,4,163,143414,False,Gerçek#Pozitif
222636,"#AGHOL 37,18&lt; #AKSEN 11,42&lt;
#ASELS 22,30 #BASGZ 12,94
#BIZIM 14,25 #BRSAN 25,68&lt;
#DGATE 11,47&lt; #FADE 6,84
#JANTS 62,30 #SANFM 29,1
#SEKUR 17,49 #SISE 13,81
#TOASO 77,50 #ULKER 17,3&lt;
Mazeretsiz #CUMA kılmamak büyük kayıptır.
Kendime nottur YTD
Hayırlı cumalar, hayırlı kazançlar📈",2022-01-28 04:45:00+00:00,ASIM_YALCINKAYA,0,14,138765,False,Gerçek#Nötr
222638,#Bist30 Bu başlık altında Son zirvelerinden düşüşlerini tamamlayan ve tepkiye başlayan Bist30 Hisselerine Bakalım..✅,2022-01-27 17:33:28+00:00,SelimKMD,8,460,108729,False,Gerçek#Nötr
222640,#pgsus tavana yaklaştı,2022-01-27 13:29:27+00:00,borsacibaba,0,43,143414,False,Gerçek#Pozitif
222642,#pgsus %8 olmuş ohaa,2022-01-27 09:27:08+00:00,borsacibaba,0,39,143414,False,Pozitif#Yargı
222644,"26.01.2022 tarihinde geri alım yapan şirketler
#INDES 232,000 adet geri alım yaptı
#LOGO 10,000 adet geri alım yaptı
#ARCLK 460,000 adet geri alım yaptı
#NATEN 65,887 adet geri alım yaptı
#SAHOL 300,000 adet geri alım yaptı
#MTRKS 21,000 adet geri alım yaptı",2022-01-27 07:35:40+00:00,zeynepxaktas,16,527,182626,False,Gerçek#Pozitif
222646,"BNP Paribas, Arçelik için ""al"" tavsiyesini korudu, hedef fiyat 75,10 TL 
#ARCLK",2022-01-27 06:45:30+00:00,ForeksTurkey,3,46,411890,False,Gerçek#Pozitif
222648,"#THYAO 

26,70 ve 26,10 destekler,

28,05 ve 29,40 direnç olarak izlediğim seviyeler.",2022-01-27 06:42:53+00:00,efekentli__,4,247,117348,False,Nötr#Yargı
222650,"İnfo Yatırım, Arçelik için 77 TL hedef fiyatla ""Al"" tavsiyesini korudu #ARCLK",2022-01-27 06:30:00+00:00,ForeksTurkey,3,47,411890,False,Gerçek#Pozitif
222652,"Oyak Yatırım, Arçelik için hedef fiyatını 71,00 TL, tavsiyesini ""endeks üzerinde getiri"" olarak korudu #ARCLK",2022-01-27 05:22:34+00:00,ForeksTurkey,3,67,411890,False,Gerçek#Pozitif
222654,"#eregl 27,96 1 milyon koydular. Fazla mal yazınca alınmayacağını mı sanıyorsunuz?😁😁",2022-01-26 10:21:21+00:00,kursadbucak,6,578,156032,False,Pozitif#Yargı
222656,#PETKM Takibimde olan hisse. 8.55 üstünde DÜK direncini kırmış olur. 😌,2022-01-26 08:04:17+00:00,Piri_KAPTAN,10,316,135213,False,Pozitif#Yargı
222658,"#GARAN 

11,83 üzeri kapanış yapan hissede,

11,83 11,75 ve 11,67 destekler,

11,98 12,10 ve 12,28 ise direnç olarak izlediğim seviyeler.",2022-01-26 06:38:30+00:00,efekentli__,4,265,117348,False,Nötr#Yargı
222660,"25.01.2022 Tarihinde geri alım yapan şirketler
#LOGO 15,000 adet geri alım yaptı.
#ARCLK 425,000 adet geri alım yaptı.
#NATEN 12,060 adet geri alım yaptı.

#LOGO biraz hareketlenmiş. 2.000 adetten 15.000 adete geldi.",2022-01-26 04:59:48+00:00,zeynepxaktas,13,456,182626,False,Gerçek#Pozitif
222662,"Şu #ykbnk'da 4'e kadar çizecek bir babayiğit çıkacak mı bakalım...
Endeksin durumu biraz buna bağlı 😁",2022-01-25 14:07:19+00:00,kursadbucak,2,176,156032,False,Nötr#Yargı
222664,"11,83 üzerinde de kapan desek çok mu bir şey 

istemiş oluruz acep 😊

#GARAN",2022-01-25 12:50:41+00:00,efekentli__,3,234,117348,False,Pozitif#Yargı
222666,"Goldman Sachs,
#BIMAS HF 105,7 TL'den 121,0 TL'ye,
#SOKM HF 21,10 TL'den 24,00 TL'ye,
#KCHOL HF 36,00 TL'den 49,00 TL'ye,
#SAHOL HF fiyatını 16,00 TL'den 20,40 TL'ye yükseltti, tavsiyeler ""Al"" olarak korundu
#SISE 22,00 TL HF ile ""Al"" tavsiyesi verdi",2022-01-25 12:04:32+00:00,ForeksTurkey,16,168,411890,False,Gerçek#Pozitif
222668,"#THYAO 

dünü 26,30 destek seviyesi civarında (sarkma olsada 

toparladı) geçiren hissede 26,30 25,50 destekler

27,2 ve 28,40 ise dirençler olarak takip ettiğim seviyeler",2022-01-25 06:41:12+00:00,efekentli__,3,216,117348,False,Nötr#Yargı
222670,"İş Yatırım, 
#SISE'yi en çok önerilenler listesinden çıkardı, uzun vadeli ""al"" tavsiyesini korudu
#KRDMD için ""al"" tavsiyesini korurken, en çok çok önerilenler listesinden çıkardı
#YKBNK'ı 5,80 TL hedef fiyat ve ""al"" tavsiyesi ile en çok önerilenler listesine ekledi",2022-01-25 05:42:14+00:00,ForeksTurkey,6,109,411890,False,Gerçek#Pozitif
222672,"Bugün açığa satışlar toplam hacmin  %19,26'sı oldu.
En fazla açığa satış #THYAO hissesinde; 1 milyar 167 milyon TL.",2022-01-24 17:23:48+00:00,zeynepxaktas,25,858,182626,False,Gerçek#Pozitif
222674,"Sanayi şirketlerinin satışta olduğu günde #THYAO 

endeksi taşıyor...

destekten gelen tepki ile 1,2 TL marj açtı",2022-01-24 08:59:58+00:00,efekentli__,3,293,117348,False,Pozitif#Yargı
222676,"HSBC, dördüncü çeyrekte banka dışı şirketlerin karlarının %115, bankaların karlarının yüzde %184 arttığını tahmin etti. HSBC'nin 4. çeyrek mali sonuçları katalizör etkisi yaratabilecek ve ""AL"" tavsiyesi vermiş olduğu 5 hisse: #ASELS, #BIMAS, #CCOLA, #FROTO ve #THYAO",2022-01-24 07:45:32+00:00,ForeksTurkey,3,79,411890,False,Gerçek#Pozitif
222678,"#HALKB 

5,23 ve 5,04 destekler

5,36 ve 5,44 ise dirençler",2022-01-24 06:46:26+00:00,efekentli__,5,237,117348,False,Nötr#Yargı
222680,"#THYAO

geçtiğimiz haftayı 26,00 30,00 rakamları arasında 

bir seyirle tamamlayan hissede;

27,00 ve 26,30 destek

28,60 ve 30,90 ise dirençler olarak takibimde.",2022-01-24 06:44:00+00:00,efekentli__,8,293,117348,False,Nötr#Yargı
222682,#GUBRF - 28 Ocak’ta Söğüt Altın Madeni İşletmesi Temel Atma Töreni yapılacağı açıklandı.,2022-01-24 06:14:07+00:00,borsacibaba,2,64,143414,False,Gerçek#Pozitif
222684,"5 Haftadır sürekli yükselen hisse
#AKSEN 
4 Haftadır yükselen hisseler
#GUBRF #SELEC #KOZAA #CANTE #IPEKE
3 Haftadır yükselen hisseler
#GARAN #GLYHO #VAKBN #HALKB #INDES #PARSN #ISCTR #SAHOL #EKGYO #KOZAL #BIOEN #AYDEM #ALKIM #YKBNK",2022-01-22 12:29:27+00:00,zeynepxaktas,26,554,182626,False,Gerçek#Pozitif
222686,#KOZAA Kıpır kıpır bu ana kadar güzel mal toplanmış.. 😌,2022-01-21 07:41:55+00:00,Piri_KAPTAN,5,304,135213,False,Pozitif#Yargı
222688,"#GARAN 

11,83 - 11,66 destek

11,96 12,17 ise direnç olarak izlediğim seviyeler",2022-01-21 06:55:59+00:00,efekentli__,4,220,117348,False,Nötr#Yargı
222690,"#ALARK 15,15
#DAGI 3,03
#FLAP 2,64
#FORMT​ 1,13
#GSDDE 3,83
#HALKB 5,49
#HURGZ 1,84
#KAREL 13,2
#KRVGD 12,52
#OYAKC 8,27
#SAHOL 15,58
#SAMAT 4,47
#SAYAS 33,1
#TIRE 10,14
#YKSLN 6,96
Mazeretsiz #CUMA kılmamak büyük kayıptır.
Kendime nottur, YTD
Hayırlı cumalar, hayırlı kazançlar📈",2022-01-21 04:45:00+00:00,ASIM_YALCINKAYA,0,12,138765,False,Gerçek#Nötr
222692,#vestl stop oldum. Şimdi artık gidebilirsin...,2022-01-20 14:41:52+00:00,kursadbucak,1,519,156032,False,Negatif#Yargı
222694,"#GARAN da destek direnç arası hareketini yaptı..

#X30YVADE VIOP da 2365 demiştim desteğe 

2371 den tepki geldi",2022-01-20 12:07:42+00:00,efekentli__,1,189,117348,False,Nötr#Yargı
222696,#THYAO yorumumuzu da öne alalım..,2022-01-20 11:22:50+00:00,efekentli__,4,266,117348,False,Nötr#Yargı
222698,#HALKB iştahlı çıktı bankaların arasında,2022-01-20 08:51:25+00:00,efekentli__,2,267,117348,False,Pozitif#Yargı
222700,"19.01.2022 tarihinde
#LOGO  10,000 adet geri alım yaptı.
#ARCLK 520,000 adet geri alım yaptı.
#SAHOL 1,000,000 adet geri alım yaptı.
#HDFGS 100,000 adet geri alım yaptı.
#MTRKS 20,000 adet geri alım yaptı.",2022-01-20 07:08:16+00:00,zeynepxaktas,41,742,182626,False,Gerçek#Pozitif
222702,"#HALKB 

5,20 - 5,06 destekler

5,35 ve 5,51 ise izlediğim dirençler",2022-01-20 06:50:54+00:00,efekentli__,7,249,117348,False,Nötr#Yargı
222704,"Goldman Sachs, Tüpraş için tavsiyesini ""Al""dan ""Nötr""e indirdi, hedef fiyatını 230 TL olarak belirledi 
#TUPRS",2022-01-20 06:39:31+00:00,ForeksTurkey,6,67,411890,False,Gerçek#Negatif
222706,"#VBTYZ - #THYAO
""Şirketimiz VBT Yazılım AŞ. THY AO (Türk Hava Yolları) ile ""MAINFRAME Yazılım Bakım Hizmeti"" sözleşmesi imzalamıştır. Sözleşme 3 yıllık olup toplam bedeli 5.685.000 USD'dir.""",2022-01-20 04:46:29+00:00,zeynepxaktas,16,512,182626,False,Gerçek#Pozitif
222708,Bugün en fazla açığa satış #SISE Şişe Cam'da oldu.,2022-01-19 16:38:33+00:00,zeynepxaktas,6,676,182626,False,Gerçek#Pozitif
222710,Keşke şuan ki hisse yerine #petkm aldaymışım %4 den fazla gitti,2022-01-19 14:13:16+00:00,borsacibaba,1,63,143414,False,Pozitif#Yargı
222714,#krdmd nasıl bir yer aldıysam tavan olursa maliyetime gelmiyor geçen sene de böyle olmuştu,2022-01-19 10:45:20+00:00,arifcoskun05,2,627,204323,False,Negatif#Yargı
222716,#PETKM 60 dk. gPU ve Fibo %38.2 desteği çalışmış görünüyor.. 🤔,2022-01-19 10:15:14+00:00,Piri_KAPTAN,2,173,135213,False,Nötr#Yargı
222718,"#HALKB ve #YKBNK güne pozitif başlayacak eşleşmelere göre

HALKB da 5,12 ve 4,83 destek

5,36 ve 5,64 ise dirençler olarak izlediğim seviyeler.",2022-01-19 06:50:05+00:00,efekentli__,5,269,117348,False,Nötr#Yargı
222720,"Yapı Kredi Yatırım, BİM'i 105,00 TL hedef fiyat ve ""al"" tavsiyesi ile model portföyüne ekledi #BIMAS",2022-01-19 06:24:22+00:00,ForeksTurkey,3,81,411890,False,Gerçek#Pozitif
222722,"Bugün yaptığım işlemlerden zarar ettim delikanlı olarak söylüyorum #krdmd aldım baya 1/3 stopladım kalanı taşıyorum  ,sonra #karsn zarar ettim #thyao kafa kafaya #asels kafa kafaya #zoren gir çık #kchol hafif kar nette toplamda zarar .Ama bir yerim eksilmedi itiraf ettim diye",2022-01-18 13:45:19+00:00,arifcoskun05,15,1737,204323,False,Negatif#Yargı
222724,Haydi #GARAN,2022-01-18 11:39:56+00:00,efekentli__,1,237,117348,False,Pozitif#Yargı
222726,"Endeksin her düşüşünde önde koşan #HALKB  %2 

artıda",2022-01-18 09:57:30+00:00,efekentli__,1,254,117348,False,Pozitif#Yargı
222728,"12,05 i kim koyduysa oraya alsın beyler..

alında işimize bakalım 😀

#GARAN",2022-01-18 08:09:44+00:00,efekentli__,4,369,117348,False,Nötr#Yargı
222730,"BofA Securities, Turkcell için hedef fiyatını 19,0 TL'den 22,0 TL'ye yükseltti, tavsiyesini ise ""Al""dan ""Nötr""e indirdi #TCELL",2022-01-18 06:53:03+00:00,ForeksTurkey,3,44,411890,False,Gerçek#Nötr
222732,"#GARAN 12.05 ile açtı aşağılardan aldıklarımız karda tutmaya devam ediyoruz👍
11.80 destek 
12.10 seviyesi direnç üstü kapanışlarda 12.37 bir sonraki direnç seviyesi 
#bist #bist100sirketler",2022-01-17 14:06:31+00:00,xtrendci,11,170,112177,False,Nötr#Yargı
222734,#KUMBARA Hisse diye adlandırdıklarımdan bazıları: #doas #ttrak #froto #enjsa #tmsn #petkm #arclk #deva v.b. Tespit ettikçe hatırlatırım..😌,2022-01-17 11:40:04+00:00,Piri_KAPTAN,51,670,135213,False,Pozitif#Yargı
222736,"BGC İstanbul, #TTKOM ve #YATAS'ı model portföyünden çıkarırken portföye #CCOLA, #THYAO, #TUPRS ve #YKBNK'ı dahil etti. BGC İstanbul, Türk hisse senetleri için yayınladığı strateji raporunda Borsa İstanbul'da BIST100 endeksi için 12 aylık hedefi 2840 puan olarak ortaya koydu.",2022-01-17 11:01:53+00:00,ForeksTurkey,12,103,411890,False,Gerçek#Nötr
222738,"#BIST100 2088 

#HALKB da 5,44 den bir açılış geldi..",2022-01-17 07:01:47+00:00,efekentli__,1,272,117348,False,Gerçek#Nötr
222740,"İş Yatırım, Erdemir için tavsiyesini ""al""dan ""tut""a indirirken, hedef fiyatını 34,26 TL olarak korudu #EREGL",2022-01-17 06:53:02+00:00,ForeksTurkey,4,77,411890,False,Gerçek#Negatif
222742,"#HALKB 

perşembe günü 4,82 üzeri tutunma halinde izlenmeli

formasyon işlerse yaklaşık 1 TL marj olabilir diyerek 

analiz ettiğim hissede,

5,44 - 5,55 ve 5,72 sıralı dirençler.

5,40 ve 5,23 ise destekler.. 

hisse emir toplama seansında tavandan eşleşiyor.",2022-01-17 06:49:46+00:00,efekentli__,5,271,117348,False,Nötr#Yargı
222744,"#GARAN 

11,83 ve 11,75 destekler

11,95 ve 12,05 dirençler olarak takibimdeki seviyeler",2022-01-17 06:43:51+00:00,efekentli__,5,346,117348,False,Nötr#Yargı
222746,"HAFTALIK  MİNİ LİSTE OLARAK  :
#BNTAS 
#HLGYO
#VAKBN 
#halkb  olarak düşünüyorum ( ben banka almadığım için  bulaşmam onlara ) hlgyo ile bantaş da almayacağım  kısaca listeden bir tane dahi hisse almayacağım çünkü saatlik seans içi taramalar bana yetiyor
İSTEYEN İNCELER BAKAR",2022-01-16 17:19:40+00:00,kaanbey2002,17,735,102200,False,Negatif#Yargı
222748,"Borsada 14 günde %40 getiri sağladılar
#KRDMD %43.28
#THYAO  %40.96",2022-01-14 20:46:50+00:00,zeynepxaktas,42,1420,182626,False,Gerçek#Pozitif
222750,"#HALKB 

4,83 desteğini bir kez daha test eden hisse

4,95 direnci geçti..",2022-01-14 13:30:29+00:00,efekentli__,8,385,117348,False,Gerçek#Nötr
222752,"#GUBRF 3. kez direnç deniyor ve bu endeksde iyi tutundu..

bir haber vs mi gelecek?",2022-01-14 08:28:31+00:00,efekentli__,4,379,117348,False,Pozitif#Yargı
222754,"Dün 4,82 üzeri tutunması izlenmeli yazdığım

#HALKB takibimde.

4,95 ve 5,23 dirençler 

4,82 halen izlediğim destek seviyesidir.",2022-01-14 06:48:48+00:00,efekentli__,8,354,117348,False,Nötr#Yargı
222756,"Borsa İstanbul #EREGL borsası oldu.
Tek başına endekste ağırlığı %10
Ereğli düşerse düşecek
Çıkarsa çıkacak",2022-01-13 16:15:26+00:00,zeynepxaktas,88,2559,182626,False,Nötr#Yargı
222758,"#tuprs 188,7 den dönüş vermiş şuan 194",2022-01-13 10:43:15+00:00,borsacibaba,0,54,143414,False,Gerçek#Pozitif
222760,"17 aralık düşüşünden sonra #GARAN da tekrar yükseliş 

trendi başladı ve bu trendin bu  günkü destek seviyesi 

11,67...

kısada 12,00 12,38 ve 12,67 benim izlediğim dirençler..",2022-01-13 08:36:25+00:00,efekentli__,10,422,117348,False,Pozitif#Yargı
222762,"Tabi imkan olarak bunların hepsini değerlendirme şansım 

olmadı...

Ancak #TUPRS beni de çevremdeki bazı dostlarımı da 

yeterince sevindirdi..",2022-01-13 08:03:40+00:00,efekentli__,3,364,117348,False,Pozitif#Yargı
222764,2070 üzerinde kapanışlar yapmaya başlarsak endeks fibo 618 direncini hedefleyecektir zamanla bunu bir gün #thyao destekler bir gün #krdmd bir gün #eregl ama döne döne gideriz diye düşünüyorum neyse kalan yorumlar akşam canlı sohbete kalsın,2022-01-12 08:14:26+00:00,arifcoskun05,6,718,204323,False,Nötr#Yargı
222766,#petkm güçlü duruyor,2022-01-12 07:14:48+00:00,borsacibaba,0,53,143414,False,Pozitif#Yargı
222768,"#EREGL Ereğli 32.32 Rakamına tekabül eden tepki yükseliş sonlanma bölgesinde.

Bu değerin üzerinde kalırsa THY ve KRDMD gibi ikili tepe'yi arzulayabilir.

31.10 Kısa Destek. 
Güçlü destek 30.22",2022-01-11 17:51:23+00:00,SelimKMD,22,430,108729,False,Pozitif#Yargı
222770,"İntegral Yatırım, #ARDYZ'i model portföyünden çıkarırken, #ALKIM'i 23,60 TL hedef fiyatla model portföyüne ekledi.

MP: #ARDYZ #AKBNK #VESBE #EREGL #TKFEN #MGROS",2022-01-11 08:26:08+00:00,ForeksTurkey,3,62,411890,False,Gerçek#Negatif#Pozitif
222772,"Deniz Yatırım, 
#SISE hedef fiyatını 13,00 TL'den 21,10 TL'ye yükseltirken, ""al"" tavsiyesini korudu

#THYAO HF 22,90 TL'den 35,10 TL'ye yükseltti, tavsiye ""al",2022-01-11 06:50:04+00:00,borsacibaba,9,123,143414,False,Gerçek#Pozitif
222774,"Ucuz ve yön📈
#ALCTL 26,86
#DZGYO 2,66
#ENJSA 14,43
#ESCOM 7,03
#FLAP 2,62
#GLYHO 2,32
#KLMSN 11,7
#KOZAA 20,72
#KRVGD 12,61
#MNDRS 2,33
#OZKGY​ 7,32
#PARSN 34,4
#PETKM 9,65
#SEKUR 18,87
#SELEC 12,43
#TAVHL 38,5
#THYAO 26,7
#TTKOM 10,96
#VERTU 27,7
#ZOREN 1,77
Kendime nottur, YTD",2022-01-11 04:36:54+00:00,ASIM_YALCINKAYA,1,28,138765,False,Pozitif#Yargı
222776,#GARAN hissesinde 11.92 görüldü taşımaya devam eldekini 👍,2022-01-10 12:16:54+00:00,xtrendci,3,182,112177,False,Pozitif#Yargı
222778,"Ucuz kalan hisselere taleb devam ediyor.
Grafik sizleri yanıltır zirvede yada pahalı görüntüsü verebilir ama piyasa o hissenin ucuz olduğunu biliyorsa taleb her zaman olur ve hisse devam eder.
#thyao #krdmd #tkfen #asels",2022-01-10 09:27:40+00:00,borsacibaba,3,149,143414,False,Pozitif#Yargı
